cycle,p1Fitness,p2Fitness,averageTotalFitness
803,24,24,60.0
804,24,24,60.0
805,20,24,60.0
806,28,20,60.0
807,20,20,60.0
808,20,20,60.0
809,20,20,60.0
810,20,20,60.0
811,22,20,60.0
812,32,26,60.0
813,28,26,60.0
814,28,28,60.0
815,30,32,60.0
816,32,34,60.0
817,42,30,60.0
818,30,30,60.0
819,32,36,60.0
820,32,30,60.0
821,32,34,60.0
822,28,42,60.0
823,26,28,60.0
824,22,26,60.0
825,22,28,60.0
826,26,30,60.0
827,36,28,60.0
828,32,30,60.0
829,26,36,60.0
830,28,26,60.0
831,26,26,60.0
832,40,26,60.0
833,24,32,60.0
834,24,24,60.0
835,28,22,60.0
836,24,22,60.0
837,22,22,60.0
838,22,20,60.0
839,20,20,60.0
840,20,20,60.0
841,22,20,60.0
842,20,26,60.0
843,28,22,60.0
844,22,22,60.0
845,24,22,60.0
846,20,26,60.0
847,20,20,60.0
848,22,20,60.0
849,20,20,60.0
850,24,26,58.5
851,20,30,58.5
852,20,20,58.5
853,20,22,58.5
854,20,20,58.5
855,26,36,58.5
856,28,26,58.5
857,32,26,58.5
858,32,26,58.5
859,30,30,58.5
860,34,34,58.5
861,28,36,58.5
862,30,28,58.5
863,28,34,58.5
864,28,34,58.5
865,28,36,58.5
866,28,30,58.5
867,28,28,58.5
868,30,42,58.5
869,38,36,58.5
870,28,48,58.5
871,34,62,58.5
872,34,44,58.5
873,34,34,58.5
874,38,64,58.5
875,44,40,58.5
876,34,44,58.5
877,34,38,58.5
878,42,38,58.5
879,38,44,58.5
880,38,54,58.5
881,36,44,58.5
882,44,38,58.5
883,44,38,58.5
884,36,38,58.5
885,36,48,58.5
886,42,36,58.5
887,42,36,58.5
888,40,44,58.5
889,36,40,58.5
890,36,36,58.5
891,36,36,58.5
892,46,42,58.5
893,46,42,58.5
894,48,54,58.5
895,42,46,58.5
896,42,50,58.5
897,48,42,58.5
898,48,46,58.5
899,50,52,58.5
900,50,50,58.5
901,50,56,58.5
902,50,62,58.5
903,50,58,58.5
904,50,56,58.5
905,54,42,58.5
906,46,48,58.5
907,46,46,58.5
908,60,40,58.5
909,40,44,58.5
910,40,48,58.5
911,46,46,58.5
912,52,44,58.5
913,52,54,58.5
914,52,52,58.5
915,46,52,58.5
916,50,46,58.5
917,52,48,58.5
918,42,44,58.5
919,42,44,58.5
920,50,42,58.5
921,50,42,58.5
922,40,46,58.5
923,42,46,58.5
924,46,38,58.5
925,38,38,58.5
926,38,38,58.5
927,42,38,58.5
928,38,40,58.5
929,38,42,58.5
930,38,40,58.5
931,40,38,58.5
932,42,36,58.5
933,36,36,58.5
934,36,42,58.5
935,42,38,58.5
936,36,38,58.5
937,36,36,58.5
938,46,36,58.5
939,36,38,58.5
940,42,40,58.5
941,38,40,58.5
942,44,40,58.5
943,48,50,58.5
944,42,54,58.5
945,42,48,58.5
946,42,50,58.5
947,46,50,58.5
948,50,44,58.5
949,52,44,58.5
950,44,44,58.5
951,44,50,58.5
952,48,44,58.5
953,52,44,60.0
954,42,50,60.0
955,40,40,60.0
956,40,40,60.0
