cycle,p1Fitness,p2Fitness,averageTotalFitness
536,42,48,61.5
537,40,42,61.5
538,40,44,61.5
539,40,44,61.5
540,40,36,61.5
541,40,36,61.5
542,38,42,61.5
543,42,40,61.5
544,38,42,61.5
545,38,46,61.5
546,42,48,61.5
547,50,44,61.5
548,42,46,61.5
549,42,38,61.5
550,38,46,61.5
551,42,38,61.5
552,40,38,61.5
553,38,36,61.5
554,34,36,61.5
555,36,34,61.5
556,36,42,61.5
557,42,36,61.5
558,36,36,61.5
559,34,48,61.5
560,34,34,61.5
561,34,34,61.5
562,36,36,61.5
563,36,38,61.5
564,36,34,61.5
565,34,50,61.5
566,34,50,61.5
567,40,40,61.5
568,34,40,61.5
569,34,34,61.5
570,34,38,61.5
571,40,36,61.5
572,34,36,61.5
573,38,38,61.5
574,34,48,61.5
575,34,34,61.5
576,34,34,61.5
577,40,46,61.5
578,40,40,61.5
579,36,40,61.5
580,40,42,61.5
581,40,44,61.5
582,38,40,61.5
583,42,38,61.5
584,42,38,61.5
585,42,38,61.5
586,38,38,61.5
587,34,38,61.5
588,42,38,61.5
589,36,40,61.5
590,36,36,61.5
591,36,40,61.5
592,36,42,61.5
593,38,36,61.5
594,36,38,61.5
595,38,40,61.5
596,38,36,61.5
597,36,36,61.5
598,34,32,61.5
599,32,32,61.5
600,30,32,61.5
601,36,32,61.5
602,42,38,61.5
603,38,40,61.5
604,38,38,61.5
605,36,38,61.5
606,40,36,61.5
607,38,48,61.5
608,38,42,61.5
609,52,40,61.5
610,42,62,61.5
611,46,44,61.5
612,44,48,61.5
613,44,42,61.5
614,50,42,61.5
615,40,52,61.5
616,54,52,61.5
617,46,46,61.5
618,40,50,61.5
619,42,50,61.5
620,48,44,61.5
621,36,48,61.5
622,46,38,61.5
623,38,50,61.5
624,38,58,61.5
625,44,68,61.5
626,50,54,61.5
627,48,54,61.5
628,54,50,61.5
629,56,50,61.5
630,50,50,61.5
631,64,50,61.5
632,48,52,61.5
633,48,58,61.5
634,48,56,61.5
635,48,58,61.5
636,54,46,61.5
637,56,54,61.5
638,48,54,61.5
639,50,52,61.5
640,58,68,61.5
641,70,58,61.5
642,56,66,61.5
643,56,56,61.5
644,64,54,61.5
645,58,54,61.5
646,56,54,61.5
647,60,58,61.5
648,60,68,61.5
649,54,78,61.5
650,70,56,61.5
651,56,62,61.5
652,50,56,61.5
653,56,56,61.5
654,56,60,61.5
655,54,52,61.5
656,62,56,61.5
657,54,52,61.5
658,50,60,61.5
659,52,50,61.5
660,50,50,61.5
661,50,50,61.5
662,48,46,61.5
663,44,46,61.5
664,42,46,61.5
665,42,46,61.5
666,42,66,61.5
667,44,64,61.5
668,40,46,61.5
669,50,50,61.5
670,50,50,61.5
671,50,50,61.5
672,46,66,63.0
673,54,44,63.0
674,44,44,63.0
675,42,44,63.0
676,46,42,63.0
677,44,42,63.0
678,42,48,63.0
679,56,44,63.0
680,60,48,63.0
681,42,52,63.0
682,42,46,63.0
683,42,42,63.0
684,42,42,63.0
685,42,42,63.0
686,42,42,63.0
687,42,42,63.0
688,46,48,63.0
689,44,54,63.0
690,44,46,63.0
691,48,48,63.0
692,62,60,63.0
693,60,56,63.0
694,58,60,63.0
695,72,58,63.0
696,58,58,63.0
697,56,56,63.0
698,54,56,63.0
699,56,54,63.0
700,48,48,63.0
701,44,54,63.0
702,44,50,63.0
703,54,44,63.0
704,44,46,63.0
705,44,44,63.0
706,44,48,63.0
707,44,46,63.0
708,48,44,63.0
709,48,46,63.0
710,46,46,63.0
711,44,88,63.0
712,46,58,63.0
713,46,52,63.0
714,44,50,63.0
715,48,42,63.0
716,46,42,63.0
717,42,42,63.0
718,42,50,63.0
719,48,44,63.0
720,40,48,63.0
721,42,44,63.0
722,40,44,63.0
723,46,40,63.0
724,56,42,63.0
725,42,42,63.0
726,42,40,63.0
727,44,40,63.0
728,40,46,63.0
729,40,40,63.0
730,40,46,63.0
731,42,40,63.0
732,46,54,63.0
733,52,46,63.0
734,52,52,63.0
735,44,52,63.0
736,44,48,63.0
737,44,46,63.0
738,48,40,63.0
739,48,42,63.0
740,40,46,63.0
741,40,40,63.0
742,40,42,63.0
743,42,38,63.0
744,36,48,63.0
745,36,36,63.0
746,44,40,63.0
747,40,40,63.0
748,40,52,63.0
749,44,48,63.0
750,44,48,63.0
751,42,42,63.0
752,48,48,63.0
753,44,48,63.0
754,48,48,63.0
755,50,48,63.0
756,56,60,63.0
757,56,56,63.0
758,46,80,63.0
759,64,52,63.0
760,52,62,63.0
761,56,58,63.0
762,52,60,63.0
763,48,58,63.0
764,48,68,63.0
765,54,56,63.0
766,46,44,63.0
767,48,44,63.0
768,44,46,63.0
769,42,44,63.0
770,52,40,63.0
771,40,78,63.0
772,40,60,63.0
773,40,62,63.0
774,54,64,63.0
775,52,54,63.0
776,52,56,63.0
777,78,46,63.0
778,52,62,63.0
779,56,52,63.0
780,60,54,63.0
781,52,54,63.0
782,52,54,63.0
783,58,52,63.0
784,46,46,63.0
785,62,46,63.0
786,52,46,63.0
787,36,52,63.0
788,36,38,63.0
789,28,32,63.0
790,50,34,63.0
791,30,42,63.0
792,30,40,63.0
793,40,30,63.0
794,46,28,63.0
795,28,36,63.0
796,32,28,63.0
797,30,34,63.0
798,34,30,63.0
799,30,32,63.0
800,28,28,63.0
801,28,30,63.0
802,34,28,63.0
803,38,28,63.0
804,28,30,63.0
805,28,30,63.0
806,28,28,63.0
807,28,32,63.0
808,34,32,63.0
809,32,32,63.0
810,38,34,63.0
811,40,42,63.0
812,38,40,63.0
813,38,42,63.0
814,46,48,63.0
815,38,44,63.0
816,60,42,63.0
817,42,44,63.0
818,40,42,63.0
819,40,44,63.0
820,50,40,63.0
821,42,44,63.0
822,40,40,63.0
823,40,38,63.0
824,44,42,63.0
825,36,52,63.0
826,36,38,63.0
827,36,44,63.0
828,42,42,63.0
829,40,40,63.0
830,38,40,63.0
831,46,38,63.0
832,50,38,63.0
833,38,38,63.0
834,36,44,63.0
835,38,38,63.0
836,34,38,63.0
837,34,34,63.0
838,34,36,63.0
839,34,32,63.0
840,38,32,63.0
841,32,36,63.0
842,42,38,63.0
843,40,38,63.0
844,36,54,63.0
845,34,54,63.0
846,34,44,63.0
847,34,32,63.0
848,32,32,63.0
849,32,32,63.0
850,28,32,63.0
851,28,24,63.0
852,24,24,63.0
853,24,24,63.0
854,24,24,63.0
855,24,26,63.0
856,24,24,63.0
857,24,32,63.0
858,24,24,63.0
859,24,34,63.0
860,24,26,63.0
861,24,24,63.0
862,24,24,63.0
863,26,26,63.0
864,28,30,63.0
865,26,24,63.0
866,24,24,63.0
867,24,24,63.0
868,24,28,61.5
869,28,28,61.5
870,32,28,61.5
871,34,30,61.5
872,34,30,61.5
873,28,28,61.5
874,26,28,61.5
875,24,22,61.5
876,22,22,61.5
877,22,22,61.5
878,22,22,61.5
879,22,22,61.5
880,22,22,61.5
881,22,22,61.5
882,34,22,61.5
883,22,32,61.5
884,22,22,61.5
885,22,28,61.5
886,26,22,61.5
887,22,22,61.5
888,22,22,61.5
889,22,22,61.5
890,22,22,61.5
891,22,22,61.5
892,22,22,61.5
893,22,22,61.5
894,22,22,61.5
895,22,22,61.5
896,22,32,61.5
897,22,22,61.5
898,22,22,61.5
899,28,26,61.5
900,22,26,61.5
901,22,28,61.5
902,22,22,61.5
903,22,22,61.5
904,22,22,61.5
905,22,22,61.5
906,22,22,61.5
907,28,22,61.5
908,22,22,61.5
909,22,22,61.5
910,28,26,61.5
911,26,26,61.5
912,22,26,61.5
913,28,22,61.5
914,22,22,61.5
915,30,22,61.5
916,22,24,61.5
917,22,22,61.5
918,22,22,61.5
919,22,22,60.0
920,22,22,60.0
921,22,22,60.0
922,22,22,60.0
923,22,22,60.0
924,22,22,60.0
925,24,22,60.0
926,28,26,60.0
927,22,26,60.0
928,36,22,60.0
929,22,34,60.0
930,30,22,60.0
931,30,28,60.0
932,28,22,60.0
933,22,28,60.0
934,22,22,60.0
935,22,22,60.0
936,22,26,60.0
937,22,22,60.0
938,22,22,60.0
939,22,22,60.0
940,28,26,60.0
941,22,24,60.0
942,22,30,60.0
943,22,30,60.0
944,22,30,60.0
945,22,22,60.0
946,22,26,60.0
947,22,22,60.0
948,22,28,60.0
949,22,22,60.0
950,26,26,60.0
951,32,24,60.0
952,26,30,60.0
953,26,28,60.0
954,26,26,60.0
955,28,26,60.0
956,26,34,60.0
957,32,24,60.0
958,30,24,60.0
959,24,24,60.0
960,24,26,60.0
961,28,24,60.0
962,26,24,60.0
963,24,28,60.0
964,24,24,60.0
965,24,28,60.0
966,24,24,60.0
967,24,30,60.0
968,24,34,60.0
969,24,32,60.0
970,24,26,60.0
971,28,26,60.0
972,26,28,60.0
973,26,26,60.0
974,30,28,60.0
975,26,28,60.0
976,26,26,60.0
977,22,24,60.0
978,22,22,60.0
979,22,22,58.5
980,22,22,58.5
981,22,26,58.5
982,22,22,58.5
983,22,22,58.5
984,22,22,58.5
985,22,28,58.5
986,22,22,58.5
987,22,22,58.5
988,22,26,58.5
989,26,22,58.5
990,22,22,58.5
991,22,22,58.5
992,22,22,58.5
993,22,22,58.5
994,22,22,58.5
995,22,22,58.5
996,22,22,58.5
997,22,22,58.5
998,28,22,58.5
999,22,28,58.5
1000,26,22,58.5
1001,22,22,58.5
1002,22,22,58.5
1003,22,22,58.5
1004,32,22,58.5
1005,22,22,58.5
1006,22,28,58.5
1007,22,22,58.5
1008,22,22,58.5
1009,22,22,58.5
1010,22,28,58.5
1011,22,22,58.5
1012,22,22,58.5
1013,28,22,58.5
1014,22,22,58.5
1015,22,22,58.5
1016,22,22,58.5
1017,22,22,58.5
1018,26,22,58.5
1019,22,22,58.5
1020,22,22,58.5
1021,22,32,58.5
1022,22,26,58.5
1023,22,22,58.5
1024,22,22,58.5
1025,22,26,58.5
1026,22,22,58.5
1027,22,28,58.5
1028,28,22,58.5
1029,22,28,58.5
1030,24,22,58.5
1031,22,22,58.5
1032,22,22,58.5
1033,22,22,58.5
1034,32,28,58.5
1035,22,22,58.5
1036,22,22,58.5
1037,22,22,58.5
1038,22,22,58.5
1039,22,26,58.5
1040,40,22,58.5
1041,22,40,57.0
1042,22,32,57.0
1043,22,28,57.0
1044,22,22,57.0
1045,22,22,57.0
1046,22,22,57.0
1047,22,22,57.0
1048,22,22,57.0
1049,22,22,57.0
1050,22,22,57.0
1051,22,26,57.0
1052,30,30,57.0
1053,22,28,57.0
1054,22,22,57.0
1055,22,22,57.0
1056,28,22,57.0
1057,22,22,57.0
1058,22,22,57.0
1059,22,22,57.0
1060,22,22,57.0
1061,22,22,57.0
1062,22,22,57.0
1063,22,28,57.0
1064,28,22,57.0
1065,22,22,57.0
1066,36,22,57.0
1067,30,32,57.0
1068,26,32,57.0
1069,26,28,57.0
1070,26,26,57.0
1071,26,26,57.0
1072,34,34,57.0
1073,32,34,57.0
1074,38,32,57.0
1075,34,34,57.0
1076,36,38,57.0
1077,38,34,57.0
1078,32,34,57.0
1079,36,32,57.0
1080,34,28,57.0
1081,38,30,57.0
1082,30,30,57.0
1083,32,30,57.0
1084,30,30,57.0
1085,30,30,57.0
1086,30,36,57.0
1087,30,30,57.0
1088,30,24,57.0
1089,24,30,57.0
1090,24,24,57.0
1091,24,24,57.0
1092,24,24,57.0
1093,24,24,57.0
1094,30,24,57.0
1095,24,24,57.0
1096,28,24,57.0
1097,30,28,57.0
1098,24,32,57.0
1099,24,24,57.0
1100,24,34,57.0
1101,24,30,57.0
1102,24,30,57.0
1103,30,24,57.0
1104,24,24,57.0
1105,30,24,57.0
1106,36,24,57.0
1107,24,30,57.0
1108,24,24,57.0
1109,24,24,57.0
1110,28,24,57.0
1111,24,24,57.0
1112,30,24,57.0
1113,24,24,57.0
1114,28,24,57.0
1115,24,24,57.0
1116,24,24,57.0
1117,24,24,57.0
1118,24,24,57.0
1119,24,28,57.0
1120,24,34,57.0
1121,24,24,57.0
1122,30,24,57.0
1123,24,24,57.0
1124,34,24,57.0
1125,28,32,57.0
1126,24,32,57.0
1127,28,40,57.0
1128,32,26,57.0
1129,26,28,57.0
1130,26,30,57.0
1131,30,26,57.0
1132,28,28,57.0
1133,28,28,57.0
1134,28,24,55.5
1135,24,24,55.5
1136,24,30,55.5
1137,24,24,55.5
1138,30,28,55.5
1139,28,32,55.5
1140,40,28,55.5
1141,32,40,55.5
1142,30,34,55.5
1143,30,30,55.5
1144,32,30,55.5
1145,36,30,55.5
1146,30,30,55.5
1147,30,30,55.5
1148,34,32,55.5
1149,32,32,55.5
1150,36,32,55.5
