cycle,p1Fitness,p2Fitness,averageTotalFitness
850,46,42,66.0
851,42,44,66.0
852,42,48,66.0
853,42,42,66.0
854,42,42,66.0
855,42,42,66.0
856,42,54,66.0
857,42,46,66.0
858,48,52,66.0
859,48,50,66.0
860,46,52,66.0
861,48,58,66.0
862,58,52,66.0
863,56,52,66.0
864,52,52,66.0
865,50,50,66.0
866,50,54,66.0
867,54,54,66.0
868,56,52,66.0
869,52,60,66.0
870,52,48,66.0
871,44,48,66.0
872,48,44,66.0
873,44,44,66.0
874,44,44,66.0
875,44,44,66.0
876,44,54,66.0
877,48,46,66.0
878,54,46,66.0
879,64,44,66.0
880,44,56,66.0
881,44,48,66.0
882,42,44,66.0
883,48,44,66.0
884,42,54,66.0
885,46,48,66.0
886,46,46,66.0
887,38,46,66.0
888,44,44,66.0
889,42,44,66.0
890,42,44,66.0
891,42,42,66.0
892,50,54,66.0
893,62,50,66.0
894,44,54,66.0
895,50,46,66.0
896,44,48,66.0
897,44,52,66.0
898,46,46,66.0
899,38,48,66.0
900,38,40,66.0
901,44,38,66.0
902,40,40,66.0
903,40,40,66.0
904,48,48,66.0
905,56,54,66.0
906,54,54,66.0
907,48,50,66.0
908,50,54,66.0
909,50,46,66.0
910,46,46,66.0
911,44,46,66.0
912,40,46,66.0
913,40,54,66.0
914,40,48,66.0
915,36,42,66.0
916,40,42,66.0
917,42,40,66.0
918,44,50,66.0
919,42,48,66.0
920,46,40,66.0
921,38,40,66.0
922,38,40,66.0
923,32,42,66.0
924,40,48,66.0
925,40,40,66.0
926,40,40,66.0
927,42,46,66.0
928,48,42,66.0
929,38,42,66.0
930,38,44,66.0
931,32,38,66.0
932,32,38,66.0
933,36,32,66.0
934,38,44,66.0
935,56,40,66.0
936,38,36,66.0
937,40,34,66.0
938,34,38,66.0
939,34,34,66.0
940,44,34,66.0
941,40,38,66.0
942,44,38,66.0
943,38,44,66.0
944,38,42,66.0
945,36,38,66.0
946,40,40,66.0
947,38,44,66.0
948,50,38,66.0
949,38,44,66.0
950,40,56,66.0
951,42,40,66.0
952,50,40,66.0
953,42,40,66.0
954,38,54,66.0
955,38,44,66.0
956,42,38,66.0
957,38,38,66.0
958,38,38,66.0
959,52,42,66.0
960,44,50,66.0
961,44,52,66.0
962,44,44,66.0
963,40,44,66.0
964,40,42,66.0
965,42,40,66.0
966,40,44,66.0
967,40,42,66.0
968,40,40,66.0
969,52,38,66.0
970,44,54,66.0
971,44,62,66.0
972,44,52,66.0
973,56,44,66.0
974,46,52,66.0
975,46,46,66.0
976,46,44,66.0
977,46,44,66.0
978,54,48,66.0
979,42,60,66.0
980,42,46,66.0
981,42,54,66.0
982,42,50,66.0
983,42,42,66.0
984,42,42,66.0
985,50,48,66.0
986,46,44,66.0
987,48,44,66.0
988,44,44,66.0
989,48,46,66.0
990,42,58,66.0
991,48,54,66.0
992,46,54,66.0
993,46,58,66.0
994,46,72,66.0
995,58,58,66.0
996,58,54,66.0
997,52,54,66.0
998,54,52,66.0
999,44,44,66.0
1000,42,42,66.0
1001,48,42,66.0
1002,44,42,66.0
1003,42,42,66.0
1004,52,48,66.0
1005,48,54,66.0
1006,48,60,66.0
1007,46,50,66.0
1008,46,48,66.0
1009,50,46,66.0
1010,46,46,66.0
1011,46,48,66.0
1012,48,60,66.0
1013,48,54,66.0
1014,56,52,66.0
1015,56,62,66.0
1016,50,62,66.0
1017,50,50,66.0
1018,46,46,66.0
1019,44,46,66.0
1020,44,44,66.0
1021,52,44,66.0
1022,44,44,66.0
1023,42,50,66.0
1024,76,48,66.0
1025,42,46,66.0
1026,36,42,66.0
1027,36,40,66.0
1028,38,36,66.0
1029,46,36,66.0
1030,36,38,66.0
1031,44,40,66.0
1032,38,46,66.0
1033,40,38,66.0
1034,38,46,66.0
1035,44,38,66.0
1036,38,46,66.0
1037,38,38,66.0
1038,40,38,66.0
1039,38,38,66.0
1040,40,38,66.0
1041,38,38,66.0
1042,38,44,66.0
1043,38,44,66.0
1044,42,38,66.0
1045,38,38,66.0
1046,38,42,66.0
1047,42,38,66.0
1048,38,38,66.0
1049,38,42,66.0
1050,44,40,66.0
1051,40,40,66.0
1052,38,42,66.0
1053,36,38,66.0
1054,42,36,66.0
1055,36,36,66.0
1056,36,36,66.0
1057,36,40,66.0
1058,36,36,66.0
1059,36,42,66.0
1060,42,36,66.0
1061,42,36,66.0
1062,36,36,66.0
1063,36,36,66.0
1064,34,40,66.0
1065,34,34,66.0
1066,50,36,66.0
1067,36,36,66.0
1068,36,32,66.0
1069,36,32,66.0
1070,30,38,66.0
1071,34,30,66.0
1072,30,30,66.0
1073,30,30,66.0
1074,30,30,66.0
1075,30,36,66.0
1076,30,30,66.0
1077,30,30,66.0
1078,30,30,66.0
1079,36,30,66.0
1080,30,30,66.0
1081,30,30,66.0
1082,30,30,66.0
1083,30,30,66.0
1084,30,30,66.0
1085,30,34,66.0
1086,30,34,66.0
1087,36,30,66.0
1088,30,30,66.0
1089,36,30,66.0
1090,34,30,66.0
1091,34,30,66.0
1092,30,30,66.0
1093,30,30,66.0
1094,30,34,66.0
1095,30,30,66.0
1096,30,30,66.0
1097,30,30,66.0
1098,32,34,66.0
1099,30,38,66.0
1100,30,32,66.0
1101,30,32,66.0
1102,30,30,66.0
1103,30,30,66.0
1104,30,38,66.0
1105,34,30,66.0
1106,30,34,66.0
1107,38,30,66.0
1108,30,30,66.0
1109,30,30,66.0
1110,30,36,66.0
1111,30,30,66.0
1112,30,30,66.0
1113,30,30,66.0
1114,30,36,66.0
1115,30,30,66.0
1116,30,30,66.0
1117,36,30,66.0
1118,30,30,66.0
1119,30,34,64.5
1120,38,30,64.5
1121,36,30,64.5
1122,30,30,64.5
1123,30,42,64.5
1124,40,30,64.5
1125,38,30,64.5
1126,30,30,64.5
1127,30,36,64.5
1128,30,38,64.5
1129,30,38,64.5
1130,34,42,64.5
1131,42,34,64.5
1132,34,36,64.5
1133,34,34,64.5
1134,32,34,64.5
1135,42,32,64.5
1136,32,36,64.5
1137,32,34,64.5
1138,36,32,64.5
1139,32,32,64.5
1140,34,34,64.5
1141,34,34,64.5
1142,34,32,64.5
1143,32,32,64.5
1144,32,32,64.5
1145,38,38,64.5
1146,32,38,64.5
1147,34,32,64.5
1148,32,36,64.5
1149,32,32,64.5
1150,32,34,64.5
1151,36,32,64.5
1152,32,34,64.5
1153,42,44,64.5
1154,40,46,64.5
1155,38,36,64.5
1156,36,36,64.5
1157,42,36,64.5
1158,34,34,64.5
1159,36,30,64.5
1160,30,28,64.5
1161,34,28,64.5
1162,28,34,64.5
1163,34,34,64.5
1164,32,28,64.5
1165,28,28,64.5
1166,28,34,64.5
1167,34,28,64.5
1168,30,28,64.5
1169,28,28,64.5
1170,30,28,64.5
1171,28,30,64.5
1172,40,32,64.5
1173,28,32,64.5
1174,30,28,64.5
1175,30,28,64.5
1176,28,28,64.5
1177,32,28,64.5
1178,28,28,64.5
1179,30,28,64.5
1180,34,28,64.5
1181,28,28,64.5
1182,30,28,64.5
1183,28,28,64.5
1184,28,28,64.5
1185,28,28,64.5
1186,28,28,64.5
1187,28,28,64.5
1188,28,28,64.5
1189,28,28,64.5
1190,28,32,64.5
1191,28,30,64.5
1192,30,28,64.5
1193,28,28,64.5
1194,28,28,64.5
1195,28,34,64.5
1196,32,30,64.5
1197,34,38,64.5
1198,30,34,64.5
1199,30,30,64.5
1200,30,36,64.5
1201,36,30,64.5
1202,28,40,64.5
1203,28,38,64.5
1204,32,32,64.5
1205,30,36,64.5
1206,28,30,64.5
1207,28,28,64.5
1208,28,36,64.5
1209,28,30,64.5
1210,36,28,64.5
1211,34,28,64.5
1212,32,28,64.5
1213,38,28,64.5
1214,36,34,64.5
1215,42,42,64.5
1216,38,48,64.5
1217,36,36,64.5
1218,38,36,64.5
1219,52,44,64.5
1220,42,48,64.5
1221,50,48,64.5
1222,52,56,64.5
1223,52,54,64.5
1224,52,46,64.5
1225,44,46,64.5
1226,40,44,64.5
1227,38,42,64.5
1228,42,38,64.5
1229,46,46,64.5
1230,44,46,64.5
1231,42,56,64.5
1232,42,44,64.5
1233,46,46,64.5
1234,58,40,64.5
1235,42,50,64.5
1236,48,60,64.5
1237,56,62,64.5
1238,54,60,64.5
1239,58,50,64.5
1240,50,52,64.5
1241,54,52,64.5
1242,52,64,64.5
1243,56,52,64.5
1244,48,46,64.5
1245,40,46,64.5
1246,40,46,64.5
1247,54,44,64.5
1248,60,46,64.5
1249,48,48,64.5
1250,52,48,64.5
1251,58,52,64.5
1252,58,52,64.5
1253,50,52,64.5
1254,64,50,64.5
1255,54,54,64.5
1256,52,48,64.5
1257,46,50,64.5
1258,44,56,64.5
1259,62,50,64.5
1260,48,70,64.5
1261,54,58,64.5
1262,52,64,64.5
1263,64,54,64.5
1264,54,56,64.5
1265,52,68,64.5
1266,52,58,64.5
1267,62,78,64.5
1268,60,68,64.5
1269,50,72,64.5
1270,56,60,64.5
1271,66,68,64.5
1272,84,60,64.5
1273,60,84,64.5
1274,58,60,64.5
1275,76,68,64.5
1276,80,70,64.5
1277,66,70,64.5
1278,64,66,64.5
1279,66,62,64.5
1280,86,60,64.5
1281,60,56,64.5
1282,56,58,64.5
1283,70,62,64.5
1284,58,70,64.5
1285,58,66,64.5
1286,58,58,64.5
1287,52,60,64.5
1288,62,50,64.5
1289,62,60,64.5
1290,62,66,64.5
1291,56,68,64.5
1292,54,60,64.5
1293,68,60,64.5
1294,66,62,64.5
1295,62,68,64.5
1296,54,58,64.5
