cycle,p1Fitness,p2Fitness,averageTotalFitness
992,26,24,49.5
993,26,24,49.5
994,26,24,49.5
995,36,24,49.5
996,32,24,49.5
997,24,26,49.5
998,24,24,49.5
999,24,24,49.5
1000,24,24,49.5
1001,28,28,49.5
1002,24,32,49.5
1003,24,28,49.5
1004,32,24,49.5
1005,24,28,49.5
1006,24,30,49.5
1007,24,24,49.5
1008,24,24,49.5
1009,36,24,49.5
1010,24,32,49.5
1011,24,26,49.5
1012,24,24,49.5
1013,26,32,49.5
1014,26,26,49.5
1015,26,26,49.5
1016,26,26,49.5
1017,32,26,49.5
1018,24,32,49.5
1019,24,24,49.5
1020,24,24,49.5
1021,24,24,49.5
1022,24,24,49.5
1023,24,24,49.5
1024,24,24,49.5
1025,26,24,49.5
1026,26,26,49.5
1027,26,26,49.5
1028,26,26,49.5
1029,34,24,49.5
1030,24,24,49.5
1031,24,26,49.5
1032,26,24,49.5
1033,24,24,49.5
1034,24,26,49.5
1035,36,26,49.5
1036,26,38,49.5
1037,30,26,49.5
1038,24,32,49.5
1039,24,24,49.5
1040,24,26,49.5
1041,24,30,49.5
1042,24,30,49.5
1043,30,24,49.5
1044,24,24,49.5
1045,24,24,49.5
1046,24,24,49.5
1047,24,38,49.5
1048,30,30,49.5
1049,40,30,49.5
1050,30,46,49.5
1051,30,26,49.5
1052,24,26,49.5
1053,30,24,49.5
1054,24,24,49.5
1055,30,24,49.5
1056,30,34,49.5
1057,30,30,49.5
1058,32,30,49.5
1059,34,30,49.5
1060,38,36,49.5
1061,30,30,49.5
1062,26,30,49.5
1063,26,26,49.5
1064,34,30,49.5
1065,24,42,49.5
1066,24,30,49.5
1067,32,24,49.5
1068,30,24,49.5
1069,26,26,49.5
1070,32,24,49.5
1071,26,26,49.5
1072,26,26,49.5
1073,34,30,49.5
1074,26,36,49.5
1075,26,34,49.5
1076,36,26,49.5
1077,28,28,49.5
1078,28,28,49.5
1079,28,28,49.5
1080,26,28,49.5
1081,30,34,49.5
1082,36,34,49.5
1083,32,34,49.5
1084,32,34,49.5
1085,40,40,49.5
1086,38,40,49.5
1087,34,36,49.5
1088,38,34,49.5
1089,36,36,49.5
1090,42,34,49.5
1091,34,36,49.5
1092,34,34,49.5
1093,34,34,49.5
1094,40,42,49.5
1095,40,40,49.5
1096,36,44,49.5
1097,44,36,49.5
1098,38,40,49.5
1099,38,38,49.5
1100,36,38,49.5
1101,36,36,49.5
1102,36,36,49.5
1103,36,38,49.5
1104,36,36,49.5
1105,44,36,49.5
1106,38,48,49.5
1107,38,40,49.5
1108,44,46,49.5
1109,34,46,49.5
1110,34,36,49.5
1111,54,42,49.5
1112,44,44,49.5
1113,38,46,49.5
1114,44,44,49.5
1115,46,44,49.5
1116,40,44,49.5
1117,42,40,49.5
1118,38,38,49.5
1119,38,38,49.5
1120,38,38,49.5
1121,44,38,49.5
1122,38,38,49.5
1123,38,38,49.5
1124,38,42,49.5
1125,38,54,49.5
1126,38,60,49.5
1127,42,40,49.5
1128,38,50,49.5
1129,46,38,49.5
1130,38,38,49.5
1131,44,38,49.5
1132,44,48,49.5
1133,44,48,49.5
1134,44,44,49.5
1135,48,48,49.5
1136,46,42,49.5
1137,42,48,49.5
1138,42,44,49.5
1139,48,64,49.5
1140,42,50,49.5
1141,44,46,49.5
1142,42,38,49.5
1143,38,38,49.5
1144,36,44,49.5
1145,34,38,49.5
1146,34,34,49.5
1147,34,34,49.5
1148,34,36,49.5
1149,34,34,49.5
1150,32,34,49.5
1151,36,38,49.5
1152,36,36,49.5
1153,38,36,49.5
1154,36,38,49.5
1155,32,46,49.5
1156,34,50,49.5
1157,34,32,49.5
1158,32,32,49.5
1159,32,32,49.5
1160,32,32,49.5
1161,32,34,49.5
1162,32,32,49.5
1163,34,42,49.5
1164,40,46,49.5
1165,38,36,49.5
1166,30,36,49.5
1167,30,30,49.5
1168,38,36,49.5
1169,36,36,49.5
1170,32,36,49.5
1171,32,32,49.5
1172,32,30,49.5
1173,30,30,49.5
1174,36,30,49.5
1175,30,34,49.5
1176,30,30,49.5
1177,30,40,49.5
1178,28,34,49.5
1179,28,28,49.5
1180,34,34,49.5
1181,44,34,49.5
1182,34,38,49.5
1183,38,34,49.5
1184,38,34,49.5
1185,36,38,49.5
1186,36,34,49.5
1187,34,34,49.5
1188,40,36,49.5
1189,32,38,49.5
1190,32,40,49.5
1191,30,34,49.5
1192,44,34,49.5
1193,34,40,49.5
1194,34,36,49.5
1195,34,32,49.5
1196,40,32,49.5
1197,40,30,49.5
1198,30,32,49.5
1199,30,30,49.5
1200,30,34,49.5
1201,34,34,49.5
1202,34,34,49.5
1203,34,42,49.5
1204,40,32,49.5
1205,32,32,49.5
1206,32,32,49.5
1207,30,32,49.5
1208,38,34,49.5
1209,28,34,49.5
1210,30,28,49.5
1211,28,30,49.5
1212,26,24,49.5
1213,24,24,49.5
1214,28,24,49.5
1215,24,26,49.5
1216,28,24,49.5
1217,30,24,49.5
1218,24,24,49.5
1219,24,34,49.5
1220,28,28,49.5
1221,36,32,49.5
1222,32,40,49.5
1223,32,38,49.5
1224,32,30,49.5
1225,32,30,49.5
1226,30,30,49.5
1227,30,34,49.5
1228,30,34,49.5
1229,36,30,49.5
1230,30,30,49.5
1231,36,30,49.5
1232,30,30,49.5
1233,30,30,49.5
1234,28,30,49.5
1235,26,28,49.5
1236,26,26,49.5
1237,26,30,49.5
1238,26,28,49.5
1239,32,24,49.5
1240,24,24,49.5
1241,24,24,49.5
1242,32,34,49.5
1243,34,24,49.5
1244,24,30,49.5
1245,24,24,49.5
1246,24,28,49.5
1247,24,24,49.5
1248,24,30,49.5
1249,24,24,49.5
1250,28,24,49.5
1251,24,24,49.5
1252,24,24,49.5
1253,24,24,49.5
1254,28,24,49.5
1255,28,24,49.5
1256,24,24,49.5
1257,24,36,49.5
1258,30,32,49.5
1259,28,30,49.5
1260,28,28,49.5
1261,24,34,49.5
1262,24,26,49.5
1263,24,24,49.5
1264,24,24,49.5
1265,24,28,49.5
1266,24,24,49.5
1267,24,24,49.5
1268,36,24,49.5
1269,30,24,49.5
1270,24,24,49.5
1271,24,24,49.5
1272,24,24,49.5
1273,24,24,49.5
1274,24,30,49.5
1275,24,24,49.5
1276,24,30,49.5
1277,24,24,49.5
1278,24,24,49.5
1279,30,24,49.5
1280,32,32,49.5
1281,32,28,49.5
1282,28,28,49.5
1283,28,32,49.5
1284,28,30,49.5
1285,28,28,49.5
1286,38,30,49.5
1287,30,40,49.5
1288,30,38,49.5
1289,34,30,49.5
1290,30,32,49.5
1291,24,30,49.5
1292,24,24,49.5
1293,24,24,49.5
1294,24,24,49.5
1295,24,34,49.5
1296,24,24,49.5
1297,24,24,49.5
1298,32,24,49.5
1299,24,24,49.5
1300,24,24,49.5
1301,28,24,49.5
1302,24,34,49.5
1303,24,24,49.5
1304,24,24,49.5
1305,24,24,49.5
1306,24,24,49.5
1307,30,24,49.5
1308,24,24,49.5
1309,30,24,49.5
1310,24,24,49.5
1311,24,24,49.5
1312,24,24,49.5
1313,24,24,49.5
1314,24,24,49.5
1315,30,24,49.5
1316,24,24,49.5
1317,30,24,49.5
1318,24,24,49.5
1319,24,30,49.5
1320,30,24,49.5
1321,24,24,49.5
1322,24,24,49.5
1323,24,24,49.5
1324,24,28,49.5
1325,24,24,49.5
1326,24,24,49.5
1327,24,24,49.5
1328,24,30,48.0
1329,24,24,48.0
1330,24,24,48.0
1331,24,24,48.0
1332,24,24,48.0
1333,30,24,48.0
1334,24,24,48.0
1335,24,24,48.0
1336,24,24,48.0
1337,24,30,48.0
1338,24,24,48.0
1339,24,24,48.0
1340,24,24,48.0
1341,30,24,48.0
1342,24,24,48.0
1343,38,24,48.0
1344,24,30,48.0
1345,30,24,48.0
1346,24,24,48.0
1347,30,24,48.0
1348,24,24,48.0
